QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1218,Longest Arithmetic Subsequence of Given Difference,longest-arithmetic-subsequence-of-given-difference,Medium,51.900397687742114,False,"array,hash-table,dynamic-programming",algorithms
1219,Path with Maximum Gold,path-with-maximum-gold,Medium,63.67237749035218,False,"array,backtracking,matrix",algorithms
1220,Count Vowels Permutation,count-vowels-permutation,Hard,60.20125903365382,False,dynamic-programming,algorithms
1221,Split a String in Balanced Strings,split-a-string-in-balanced-strings,Easy,85.19223993273957,False,"string,greedy,counting",algorithms
1222,Queens That Can Attack the King,queens-that-can-attack-the-king,Medium,71.7790355271712,False,"array,matrix,simulation",algorithms
1223,Dice Roll Simulation,dice-roll-simulation,Hard,48.63476666921256,False,"array,dynamic-programming",algorithms
1224,Maximum Equal Frequency,maximum-equal-frequency,Hard,36.92828107677876,False,"array,hash-table",algorithms
1225,Report Contiguous Dates,report-contiguous-dates,Hard,61.719800103394796,True,database,database
1226,The Dining Philosophers,the-dining-philosophers,Medium,55.29772812575895,False,concurrency,concurrency
1227,Airplane Seat Assignment Probability,airplane-seat-assignment-probability,Medium,65.58274180116588,False,"math,dynamic-programming,brainteaser,probability-and-statistics",algorithms
1228,Missing Number In Arithmetic Progression,missing-number-in-arithmetic-progression,Easy,51.43169160205308,True,"array,math",algorithms
1229,Meeting Scheduler,meeting-scheduler,Medium,55.253356364561725,True,"array,two-pointers,sorting",algorithms
1230,Toss Strange Coins,toss-strange-coins,Medium,54.15147146128403,True,"math,dynamic-programming,probability-and-statistics",algorithms
1231,Divide Chocolate,divide-chocolate,Hard,57.43229458866731,True,"array,binary-search",algorithms
1232,Check If It Is a Straight Line,check-if-it-is-a-straight-line,Easy,40.281440725236514,False,"array,math,geometry",algorithms
1233,Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,Medium,65.61531424514261,False,"array,string,trie",algorithms
1234,Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,Medium,37.207608148560226,False,"string,sliding-window",algorithms
1235,Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,Hard,53.39204867006225,False,"array,binary-search,dynamic-programming,sorting",algorithms
1236,Web Crawler,web-crawler,Medium,67.39791573739913,True,"string,depth-first-search,breadth-first-search,interactive",algorithms
1237,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,Medium,69.2509242310039,False,"math,two-pointers,binary-search,interactive",algorithms
1238,Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,Medium,68.97801738160524,False,"math,backtracking,bit-manipulation",algorithms
1239,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,Medium,52.172486396324956,False,"array,string,backtracking,bit-manipulation",algorithms
1240,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,Hard,53.955963580418164,False,"dynamic-programming,backtracking",algorithms
1241,Number of Comments per Post,number-of-comments-per-post,Easy,66.23007324429125,True,database,database
1242,Web Crawler Multithreaded,web-crawler-multithreaded,Medium,48.82098736436657,True,"depth-first-search,breadth-first-search,concurrency",concurrency
1243,Array Transformation,array-transformation,Easy,51.08909162337946,True,"array,simulation",algorithms
1244,Design A Leaderboard,design-a-leaderboard,Medium,68.58006381735652,True,"hash-table,design,sorting",algorithms
1245,Tree Diameter,tree-diameter,Medium,61.48071499584069,True,"tree,depth-first-search,breadth-first-search,graph,topological-sort",algorithms
1246,Palindrome Removal,palindrome-removal,Hard,46.28233761399591,True,"array,dynamic-programming",algorithms
1247,Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,Medium,64.0450727937097,False,"math,string,greedy",algorithms
1248,Count Number of Nice Subarrays,count-number-of-nice-subarrays,Medium,61.080707720099895,False,"array,hash-table,math,sliding-window",algorithms
1249,Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,Medium,65.84705205207872,False,"string,stack",algorithms
1250,Check If It Is a Good Array,check-if-it-is-a-good-array,Hard,58.875867335081836,False,"array,math,number-theory",algorithms
1251,Average Selling Price,average-selling-price,Easy,80.80125569923014,False,database,database
1252,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,Easy,78.50430729535145,False,"array,math,simulation",algorithms
1253,Reconstruct a 2-Row Binary Matrix,reconstruct-a-2-row-binary-matrix,Medium,44.402269614556836,False,"array,greedy,matrix",algorithms
1254,Number of Closed Islands,number-of-closed-islands,Medium,67.01932734086172,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1255,Maximum Score Words Formed by Letters,maximum-score-words-formed-by-letters,Hard,72.33945064750283,False,"array,string,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1256,Encode Number,encode-number,Medium,69.86585125271256,True,"math,string,bit-manipulation",algorithms
1257,Smallest Common Region,smallest-common-region,Medium,64.41170706212844,True,"array,hash-table,string,tree,depth-first-search,breadth-first-search",algorithms
1258,Synonymous Sentences,synonymous-sentences,Medium,56.586641591490114,True,"array,hash-table,string,backtracking,union-find",algorithms
1259,Handshakes That Don't Cross,handshakes-that-dont-cross,Hard,60.4022463105655,True,"math,dynamic-programming",algorithms
1260,Shift 2D Grid,shift-2d-grid,Easy,67.77528410102953,False,"array,matrix,simulation",algorithms
1261,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,Medium,76.40906691852551,False,"hash-table,tree,depth-first-search,breadth-first-search,design,binary-tree",algorithms
1262,Greatest Sum Divisible by Three,greatest-sum-divisible-by-three,Medium,50.77049107735907,False,"array,dynamic-programming,greedy",algorithms
1263,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,Hard,48.90749398485945,False,"array,breadth-first-search,heap-priority-queue,matrix",algorithms
1264,Page Recommendations,page-recommendations,Medium,66.39457907789647,True,database,database
1265,Print Immutable Linked List in Reverse,print-immutable-linked-list-in-reverse,Medium,94.22077299319076,True,"linked-list,two-pointers,stack,recursion",algorithms
1266,Minimum Time Visiting All Points,minimum-time-visiting-all-points,Easy,79.08136235740102,False,"array,math,geometry",algorithms
1267,Count Servers that Communicate,count-servers-that-communicate,Medium,59.55383123181377,False,"array,depth-first-search,breadth-first-search,union-find,matrix,counting",algorithms
1268,Search Suggestions System,search-suggestions-system,Medium,66.21998988962389,False,"array,string,trie",algorithms
1269,Number of Ways to Stay in the Same Place After Some Steps,number-of-ways-to-stay-in-the-same-place-after-some-steps,Hard,43.52465598671585,False,dynamic-programming,algorithms
1270,All People Report to the Given Manager,all-people-report-to-the-given-manager,Medium,86.87616207359953,True,database,database
1271,Hexspeak,hexspeak,Easy,57.166382044401075,True,"math,string",algorithms
1272,Remove Interval,remove-interval,Medium,63.655999812175715,True,array,algorithms
1273,Delete Tree Nodes,delete-tree-nodes,Medium,61.09670728545502,True,"tree,depth-first-search,breadth-first-search",algorithms
1274,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,Hard,69.1734817187983,True,"array,divide-and-conquer,interactive",algorithms
1275,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,Easy,54.23270487493428,False,"array,hash-table,matrix,simulation",algorithms
1276,Number of Burgers with No Waste of Ingredients,number-of-burgers-with-no-waste-of-ingredients,Medium,50.72147532906314,False,math,algorithms
1277,Count Square Submatrices with All Ones,count-square-submatrices-with-all-ones,Medium,74.54288046232222,False,"array,dynamic-programming,matrix",algorithms
1278,Palindrome Partitioning III,palindrome-partitioning-iii,Hard,60.77369845733358,False,"string,dynamic-programming",algorithms
1279,Traffic Light Controlled Intersection,traffic-light-controlled-intersection,Easy,74.33526791739776,True,concurrency,concurrency
1280,Students and Examinations,students-and-examinations,Easy,70.27199443252334,False,database,database
1281,Subtract the Product and Sum of Digits of an Integer,subtract-the-product-and-sum-of-digits-of-an-integer,Easy,86.61920680782423,False,math,algorithms
1282,Group the People Given the Group Size They Belong To,group-the-people-given-the-group-size-they-belong-to,Medium,85.58254153752351,False,"array,hash-table",algorithms
1283,Find the Smallest Divisor Given a Threshold,find-the-smallest-divisor-given-a-threshold,Medium,56.21241860610026,False,"array,binary-search",algorithms
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,Hard,71.88161717634314,False,"array,bit-manipulation,breadth-first-search,matrix",algorithms
1285,Find the Start and End Number of Continuous Ranges,find-the-start-and-end-number-of-continuous-ranges,Medium,85.37838425573557,True,database,database
1286,Iterator for Combination,iterator-for-combination,Medium,73.32179181995238,False,"string,backtracking,design,iterator",algorithms
1287,Element Appearing More Than 25% In Sorted Array,element-appearing-more-than-25-in-sorted-array,Easy,59.38548649628561,False,array,algorithms
1288,Remove Covered Intervals,remove-covered-intervals,Medium,56.969729155602764,False,"array,sorting",algorithms
1289,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,Hard,58.4641530086125,False,"array,dynamic-programming,matrix",algorithms
1290,Convert Binary Number in a Linked List to Integer,convert-binary-number-in-a-linked-list-to-integer,Easy,82.10405065652611,False,"linked-list,math",algorithms
1291,Sequential Digits,sequential-digits,Medium,61.29862818065721,False,enumeration,algorithms
1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,Medium,53.350043553232716,False,"array,binary-search,matrix,prefix-sum",algorithms
1293,Shortest Path in a Grid with Obstacles Elimination,shortest-path-in-a-grid-with-obstacles-elimination,Hard,45.30356064560369,False,"array,breadth-first-search,matrix",algorithms
1294,Weather Type in Each Country,weather-type-in-each-country,Easy,67.20591057378623,True,database,database
1295,Find Numbers with Even Number of Digits,find-numbers-with-even-number-of-digits,Easy,77.03070449644204,False,array,algorithms
1296,Divide Array in Sets of K Consecutive Numbers,divide-array-in-sets-of-k-consecutive-numbers,Medium,56.4506607686798,False,"array,hash-table,greedy,sorting",algorithms
1297,Maximum Number of Occurrences of a Substring,maximum-number-of-occurrences-of-a-substring,Medium,51.85923143306766,False,"hash-table,string,sliding-window",algorithms
1298,Maximum Candies You Can Get from Boxes,maximum-candies-you-can-get-from-boxes,Hard,59.733822854520426,False,"array,breadth-first-search,graph",algorithms
1299,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,Easy,73.20986140697715,False,array,algorithms
1300,Sum of Mutated Array Closest to Target,sum-of-mutated-array-closest-to-target,Medium,43.67383942617924,False,"array,binary-search,sorting",algorithms
1301,Number of Paths with Max Score,number-of-paths-with-max-score,Hard,38.70316200027859,False,"array,dynamic-programming,matrix",algorithms
1302,Deepest Leaves Sum,deepest-leaves-sum,Medium,86.62255365332773,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1303,Find the Team Size,find-the-team-size,Easy,90.01363730692835,True,database,database
1304,Find N Unique Integers Sum up to Zero,find-n-unique-integers-sum-up-to-zero,Easy,76.91832645053417,False,"array,math",algorithms
1305,All Elements in Two Binary Search Trees,all-elements-in-two-binary-search-trees,Medium,79.83284544567478,False,"tree,depth-first-search,binary-search-tree,sorting,binary-tree",algorithms
1306,Jump Game III,jump-game-iii,Medium,63.571176358747316,False,"array,depth-first-search,breadth-first-search",algorithms
1307,Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,Hard,34.14005531807896,False,"array,math,string,backtracking",algorithms
1308,Running Total for Different Genders,running-total-for-different-genders,Medium,87.01254497714675,True,database,database
1309,Decrypt String from Alphabet to Integer Mapping,decrypt-string-from-alphabet-to-integer-mapping,Easy,79.75959212533958,False,string,algorithms
1310,XOR Queries of a Subarray,xor-queries-of-a-subarray,Medium,72.27772762741168,False,"array,bit-manipulation,prefix-sum",algorithms
1311,Get Watched Videos by Your Friends,get-watched-videos-by-your-friends,Medium,45.95579916023433,False,"array,hash-table,breadth-first-search,graph,sorting",algorithms
1312,Minimum Insertion Steps to Make a String Palindrome,minimum-insertion-steps-to-make-a-string-palindrome,Hard,66.36523832036791,False,"string,dynamic-programming",algorithms
1313,Decompress Run-Length Encoded List,decompress-run-length-encoded-list,Easy,85.77226296340173,False,array,algorithms
1314,Matrix Block Sum,matrix-block-sum,Medium,75.42254416063032,False,"array,matrix,prefix-sum",algorithms
1315,Sum of Nodes with Even-Valued Grandparent,sum-of-nodes-with-even-valued-grandparent,Medium,85.47589328028943,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1316,Distinct Echo Substrings,distinct-echo-substrings,Hard,49.579386398982045,False,"string,trie,rolling-hash,hash-function",algorithms
1317,Convert Integer to the Sum of Two No-Zero Integers,convert-integer-to-the-sum-of-two-no-zero-integers,Easy,55.438070945545135,False,math,algorithms
1318,Minimum Flips to Make a OR b Equal to c,minimum-flips-to-make-a-or-b-equal-to-c,Medium,65.97119604772722,False,bit-manipulation,algorithms
1319,Number of Operations to Make Network Connected,number-of-operations-to-make-network-connected,Medium,62.14804549538244,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
1320,Minimum Distance to Type a Word Using Two Fingers,minimum-distance-to-type-a-word-using-two-fingers,Hard,59.50819321896298,False,"string,dynamic-programming",algorithms
1321,Restaurant Growth,restaurant-growth,Medium,69.68474321274705,False,database,database
1322,Ads Performance,ads-performance,Easy,60.27015366234111,True,database,database
1323,Maximum 69 Number,maximum-69-number,Easy,82.10041751418477,False,"math,greedy",algorithms
1324,Print Words Vertically,print-words-vertically,Medium,61.57117608071287,False,"array,string,simulation",algorithms
1325,Delete Leaves With a Given Value,delete-leaves-with-a-given-value,Medium,74.69329774869786,False,"tree,depth-first-search,binary-tree",algorithms
1326,Minimum Number of Taps to Open to Water a Garden,minimum-number-of-taps-to-open-to-water-a-garden,Hard,47.47647026063711,False,"array,dynamic-programming,greedy",algorithms
1327,List the Products Ordered in a Period,list-the-products-ordered-in-a-period,Easy,75.64922218288595,False,database,database
1328,Break a Palindrome,break-a-palindrome,Medium,52.562388111209366,False,"string,greedy",algorithms
1329,Sort the Matrix Diagonally,sort-the-matrix-diagonally,Medium,83.31713230332902,False,"array,sorting,matrix",algorithms
1330,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,Hard,40.32921810699588,False,"array,math,greedy",algorithms
1331,Rank Transform of an Array,rank-transform-of-an-array,Easy,59.28421565187503,False,"array,hash-table,sorting",algorithms
1332,Remove Palindromic Subsequences,remove-palindromic-subsequences,Easy,76.21670268660122,False,"two-pointers,string",algorithms
1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance,Medium,60.10137912138095,False,"array,sorting",algorithms
1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,Medium,54.78473780861049,False,"dynamic-programming,graph,shortest-path",algorithms
1335,Minimum Difficulty of a Job Schedule,minimum-difficulty-of-a-job-schedule,Hard,58.45676249051168,False,"array,dynamic-programming",algorithms
1336,Number of Transactions per Visit,number-of-transactions-per-visit,Hard,49.54308690487069,True,database,database
1337,The K Weakest Rows in a Matrix,the-k-weakest-rows-in-a-matrix,Easy,72.08406996257773,False,"array,binary-search,sorting,heap-priority-queue,matrix",algorithms
1338,Reduce Array Size to The Half,reduce-array-size-to-the-half,Medium,69.40131956047172,False,"array,hash-table,greedy,sorting,heap-priority-queue",algorithms
1339,Maximum Product of Splitted Binary Tree,maximum-product-of-splitted-binary-tree,Medium,47.7860242255692,False,"tree,depth-first-search,binary-tree",algorithms
1340,Jump Game V,jump-game-v,Hard,62.33043649523622,False,"array,dynamic-programming,sorting",algorithms
1341,Movie Rating,movie-rating,Medium,56.511618152839524,False,database,database
1342,Number of Steps to Reduce a Number to Zero,number-of-steps-to-reduce-a-number-to-zero,Easy,85.1535061808306,False,"math,bit-manipulation",algorithms
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,Medium,67.64162187142753,False,"array,sliding-window",algorithms
1344,Angle Between Hands of a Clock,angle-between-hands-of-a-clock,Medium,63.27034378632283,False,math,algorithms
1345,Jump Game IV,jump-game-iv,Hard,46.950494475218235,False,"array,hash-table,breadth-first-search",algorithms
1346,Check If N and Its Double Exist,check-if-n-and-its-double-exist,Easy,36.566586051632946,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
1347,Minimum Number of Steps to Make Two Strings Anagram,minimum-number-of-steps-to-make-two-strings-anagram,Medium,77.84502521779001,False,"hash-table,string,counting",algorithms
1348,Tweet Counts Per Frequency,tweet-counts-per-frequency,Medium,43.828528117074306,False,"hash-table,binary-search,design,sorting,ordered-set",algorithms
1349,Maximum Students Taking Exam,maximum-students-taking-exam,Hard,49.219277831994596,False,"array,dynamic-programming,bit-manipulation,matrix,bitmask",algorithms
1350,Students With Invalid Departments,students-with-invalid-departments,Easy,90.24113475177305,True,database,database
1351,Count Negative Numbers in a Sorted Matrix,count-negative-numbers-in-a-sorted-matrix,Easy,75.50463378363965,False,"array,binary-search,matrix",algorithms
1352,Product of the Last K Numbers,product-of-the-last-k-numbers,Medium,50.070340826686,False,"array,math,design,queue,data-stream",algorithms
1353,Maximum Number of Events That Can Be Attended,maximum-number-of-events-that-can-be-attended,Medium,32.49660754897186,False,"array,greedy,sorting,heap-priority-queue",algorithms
1354,Construct Target Array With Multiple Sums,construct-target-array-with-multiple-sums,Hard,36.27081209650017,False,"array,heap-priority-queue",algorithms
1355,Activity Participants,activity-participants,Medium,73.61401673640168,True,database,database
1356,Sort Integers by The Number of 1 Bits,sort-integers-by-the-number-of-1-bits,Easy,73.20080523402113,False,"array,bit-manipulation,sorting,counting",algorithms
1357,Apply Discount Every n Orders,apply-discount-every-n-orders,Medium,69.86687548942835,False,"array,hash-table,design",algorithms
1358,Number of Substrings Containing All Three Characters,number-of-substrings-containing-all-three-characters,Medium,63.38781069118148,False,"hash-table,string,sliding-window",algorithms
1359,Count All Valid Pickup and Delivery Options,count-all-valid-pickup-and-delivery-options,Hard,62.376406956484566,False,"math,dynamic-programming,combinatorics",algorithms
1360,Number of Days Between Two Dates,number-of-days-between-two-dates,Easy,48.208750197541974,False,"math,string",algorithms
1361,Validate Binary Tree Nodes,validate-binary-tree-nodes,Medium,39.79260277024769,False,"tree,depth-first-search,breadth-first-search,union-find,graph,binary-tree",algorithms
1362,Closest Divisors,closest-divisors,Medium,59.94316367584137,False,math,algorithms
1363,Largest Multiple of Three,largest-multiple-of-three,Hard,33.183571153104516,False,"array,dynamic-programming,greedy",algorithms
1364,Number of Trusted Contacts of a Customer,number-of-trusted-contacts-of-a-customer,Medium,77.32789813584941,True,database,database
1365,How Many Numbers Are Smaller Than the Current Number,how-many-numbers-are-smaller-than-the-current-number,Easy,86.61198058085932,False,"array,hash-table,sorting,counting",algorithms
1366,Rank Teams by Votes,rank-teams-by-votes,Medium,57.849514349756085,False,"array,hash-table,string,sorting,counting",algorithms
1367,Linked List in Binary Tree,linked-list-in-binary-tree,Medium,43.744367778988284,False,"linked-list,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1368,Minimum Cost to Make at Least One Valid Path in a Grid,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,Hard,61.63916647300333,False,"array,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
1369,Get the Second Most Recent Activity,get-the-second-most-recent-activity,Hard,69.01219875037191,True,database,database
1370,Increasing Decreasing String,increasing-decreasing-string,Easy,77.1978087129746,False,"hash-table,string,counting",algorithms
1371,Find the Longest Substring Containing Vowels in Even Counts,find-the-longest-substring-containing-vowels-in-even-counts,Medium,63.0581486896862,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
1372,Longest ZigZag Path in a Binary Tree,longest-zigzag-path-in-a-binary-tree,Medium,60.24243368115039,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
1373,Maximum Sum BST in Binary Tree,maximum-sum-bst-in-binary-tree,Hard,39.43239866521168,False,"dynamic-programming,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1374,Generate a String With Characters That Have Odd Counts,generate-a-string-with-characters-that-have-odd-counts,Easy,77.6183404309726,False,string,algorithms
1375,Number of Times Binary String Is Prefix-Aligned,number-of-times-binary-string-is-prefix-aligned,Medium,65.80103248623827,False,array,algorithms
1376,Time Needed to Inform All Employees,time-needed-to-inform-all-employees,Medium,58.31941226132098,False,"tree,depth-first-search,breadth-first-search",algorithms
1377,Frog Position After T Seconds,frog-position-after-t-seconds,Hard,35.685852921521345,False,"tree,depth-first-search,breadth-first-search,graph",algorithms
1378,Replace Employee ID With The Unique Identifier,replace-employee-id-with-the-unique-identifier,Easy,90.8999226024345,False,database,database
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,Easy,86.58908196497302,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1380,Lucky Numbers in a Matrix,lucky-numbers-in-a-matrix,Easy,70.62256643577093,False,"array,matrix",algorithms
1381,Design a Stack With Increment Operation,design-a-stack-with-increment-operation,Medium,77.10195571986867,False,"array,stack,design",algorithms
1382,Balance a Binary Search Tree,balance-a-binary-search-tree,Medium,80.74817959070988,False,"divide-and-conquer,greedy,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1383,Maximum Performance of a Team,maximum-performance-of-a-team,Hard,48.4541122524669,False,"array,greedy,sorting,heap-priority-queue",algorithms
1384,Total Sales Amount by Year,total-sales-amount-by-year,Hard,64.71249887519122,True,database,database
1385,Find the Distance Value Between Two Arrays,find-the-distance-value-between-two-arrays,Easy,66.62707157427357,False,"array,two-pointers,binary-search,sorting",algorithms
1386,Cinema Seat Allocation,cinema-seat-allocation,Medium,40.943396226415096,False,"array,hash-table,greedy,bit-manipulation",algorithms
1387,Sort Integers by The Power Value,sort-integers-by-the-power-value,Medium,70.12886480579209,False,"dynamic-programming,memoization,sorting",algorithms
1388,Pizza With 3n Slices,pizza-with-3n-slices,Hard,50.18911135015094,False,"array,dynamic-programming,greedy,heap-priority-queue",algorithms
1389,Create Target Array in the Given Order,create-target-array-in-the-given-order,Easy,85.84711346451569,False,"array,simulation",algorithms
1390,Four Divisors,four-divisors,Medium,41.15237575095576,False,"array,math",algorithms
1391,Check if There is a Valid Path in a Grid,check-if-there-is-a-valid-path-in-a-grid,Medium,47.34503872824554,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1392,Longest Happy Prefix,longest-happy-prefix,Hard,44.70815111758989,False,"string,rolling-hash,string-matching,hash-function",algorithms
1393,Capital Gain/Loss,capital-gainloss,Medium,87.30525659358973,False,database,database
1394,Find Lucky Integer in an Array,find-lucky-integer-in-an-array,Easy,64.61586769939292,False,"array,hash-table,counting",algorithms
1395,Count Number of Teams,count-number-of-teams,Medium,67.09078886729316,False,"array,dynamic-programming,binary-indexed-tree",algorithms
1396,Design Underground System,design-underground-system,Medium,73.53120243531203,False,"hash-table,string,design",algorithms
1397,Find All Good Strings,find-all-good-strings,Hard,42.23316647828193,False,"string,dynamic-programming,string-matching",algorithms
1398,Customers Who Bought Products A and B but Not C,customers-who-bought-products-a-and-b-but-not-c,Medium,75.658114580626,True,database,database
1399,Count Largest Group,count-largest-group,Easy,66.93064044645229,False,"hash-table,math",algorithms
1400,Construct K Palindrome Strings,construct-k-palindrome-strings,Medium,62.78728811192716,False,"hash-table,string,greedy,counting",algorithms
1401,Circle and Rectangle Overlapping,circle-and-rectangle-overlapping,Medium,43.97547304668397,False,"math,geometry",algorithms
1402,Reducing Dishes,reducing-dishes,Hard,76.96057547927506,False,"array,dynamic-programming,greedy,sorting",algorithms
1403,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,Easy,72.26681166444048,False,"array,greedy,sorting",algorithms
1404,Number of Steps to Reduce a Number in Binary Representation to One,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,Medium,52.53224187195923,False,"string,bit-manipulation",algorithms
1405,Longest Happy String,longest-happy-string,Medium,57.37201062887512,False,"string,greedy,heap-priority-queue",algorithms
1406,Stone Game III,stone-game-iii,Hard,59.386394199442684,False,"array,math,dynamic-programming,game-theory",algorithms
1407,Top Travellers,top-travellers,Easy,61.154630007040424,False,database,database
1408,String Matching in an Array,string-matching-in-an-array,Easy,63.76900531232826,False,"array,string,string-matching",algorithms
1409,Queries on a Permutation With Key,queries-on-a-permutation-with-key,Medium,83.52518541409147,False,"array,binary-indexed-tree,simulation",algorithms
1410,HTML Entity Parser,html-entity-parser,Medium,51.605277757676625,False,"hash-table,string",algorithms
1411,Number of Ways to Paint N × 3 Grid,number-of-ways-to-paint-n-3-grid,Hard,62.623639157630464,False,dynamic-programming,algorithms
1412,Find the Quiet Students in All Exams,find-the-quiet-students-in-all-exams,Hard,61.838727760894585,True,database,database
1413,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,Easy,67.24703229930645,False,"array,prefix-sum",algorithms
1414,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,Medium,65.46197583511017,False,"math,greedy",algorithms
1415,The k-th Lexicographical String of All Happy Strings of Length n,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,Medium,72.57547452662654,False,"string,backtracking",algorithms
1416,Restore The Array,restore-the-array,Hard,38.660304547350854,False,"string,dynamic-programming",algorithms
1417,Reformat The String,reformat-the-string,Easy,54.64562793395121,False,string,algorithms
1418,Display Table of Food Orders in a Restaurant,display-table-of-food-orders-in-a-restaurant,Medium,73.92588358578641,False,"array,hash-table,string,sorting,ordered-set",algorithms
1419,Minimum Number of Frogs Croaking,minimum-number-of-frogs-croaking,Medium,50.169519556768385,False,"string,counting",algorithms
1420,Build Array Where You Can Find The Maximum Exactly K Comparisons,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,Hard,63.06166546623082,False,dynamic-programming,algorithms
1421,NPV Queries,npv-queries,Easy,83.19629079581266,True,database,database
1422,Maximum Score After Splitting a String,maximum-score-after-splitting-a-string,Easy,58.00953471112844,False,string,algorithms
1423,Maximum Points You Can Obtain from Cards,maximum-points-you-can-obtain-from-cards,Medium,52.242767976607574,False,"array,sliding-window,prefix-sum",algorithms
1424,Diagonal Traverse II,diagonal-traverse-ii,Medium,50.48701986194045,False,"array,sorting,heap-priority-queue",algorithms
1425,Constrained Subsequence Sum,constrained-subsequence-sum,Hard,47.580006337135615,False,"array,dynamic-programming,queue,sliding-window,heap-priority-queue,monotonic-queue",algorithms
1426,Counting Elements,counting-elements,Easy,59.6952321855814,True,"array,hash-table",algorithms
1427,Perform String Shifts,perform-string-shifts,Easy,54.322016400212384,True,"array,math,string",algorithms
1428,Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,Medium,53.47381517048326,True,"array,binary-search,matrix,interactive",algorithms
1429,First Unique Number,first-unique-number,Medium,52.98099029508108,True,"array,hash-table,design,queue,data-stream",algorithms
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,Medium,46.415188880658796,True,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1431,Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,Easy,87.84838814666635,False,array,algorithms
1432,Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,Medium,41.863141349500395,False,"math,greedy",algorithms
1433,Check If a String Can Break Another String,check-if-a-string-can-break-another-string,Medium,68.95157408298836,False,"string,greedy,sorting",algorithms
1434,Number of Ways to Wear Different Hats to Each Other,number-of-ways-to-wear-different-hats-to-each-other,Hard,43.32623227796959,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
