bucket_topic_number,bucket_topic,book_topic_number,book_topic,score
460,"interface, interface simple, interface user interface, interface described, interface interface, generator, interface user, generator stub generator",28,System Calls and API,0.3353152875296453
461,"copy file, program copy, abc xyz, xyz, file file copy, program copy file, copy, copyfile",9,File Systems and Storage Management,0.6182918413544803
462,"macintosh, apple, gui, steve job, apple macintosh, steve, xerox, lisa",25,Case Study: Microsoft Windows Operating System,0.22501003907601863
463,"pointer, function pointer, object type contains, type contains, type contains pointer, function passed pointer, pointer function table, passed pointer",0,Introduction to Operating Systems,0.0
464,"distributed file, distributed, distributed file system, distributed look like, file system, distributed look, file distributed, use today",15,Distributed File Systems,0.5985318530817167
465,"chopstick, philosopher, pick chopstick, philosopher pick, pick, right chopstick, hungry, left chopstick",0,Introduction to Operating Systems,0.0
466,"cycle, graph, cycle graph, cycle algorithm, contain cycle, contains cycle, graph contains cycle, graph contains",0,Introduction to Operating Systems,0.0
467,"trojan, horse, trojan horse, trojan horse attack, containing trojan, horse attack, trojan horse run, called trojan horse",22,Virtualization and Hypervisors,0.09588784165169541
468,"abstraction, away concept, abstracted away, abstracted away concept, create abstraction, operating abstraction, abstracted, process abstraction",8,Memory Management: Virtual Memory,0.15285323334074244
469,"function function, function, predecessor function, predecessor, void, know void, infeasible void us, infeasible void",0,Introduction to Operating Systems,0.0
470,"student, chair, hallway, help, helping student, chair hallway, office hour, helping",0,Introduction to Operating Systems,0.0
471,"memory address, address generated, generated running, sequence memory address, interested sequence, interested sequence memory, memory address interested, generated running program",16,Distributed Shared Memory,0.5655627528543444
472,"character, buffered, character buffered, character time, character stream, read character, character typed, block character",23,Real-Time and Embedded Systems,0.5205992294365145
473,"chapter deadlock, deadlock, deadlock chapter, deadlock chapter deadlock, figure chapter deadlock, chapter, deadlock figure chapter, chapter deadlock figure",4,Process Synchronization,0.33363436231317944
474,"content provider, provider, contentresolver, content, uri, query, contentresolver method, content provider application",26,Case Study: Android Operating System,0.08609749225247976
475,"nmap, scanning, port scanning, port, vulnerability, port scanner, insecure orgnmap, like nmap",2,Computer System Structures,0.09835436586067958
476,"mckusick, mckusick mckusick, mckusick mckusick mckusick, file mckusick, fast file mckusick, described mckusick, berkeley fast file, berkeley fast",9,File Systems and Storage Management,0.7575312657593908
477,"linux chapter linux, linux chapter, chapter linux, chapter linux chapter, chapter, chapter chapter, linux, mach chapter appeared",24,Case Study: The Linux Operating System,0.6353302823907566
478,"shared library, library, shared, shared library come, library come, library libc, libc, world referred dll",16,Distributed Shared Memory,0.27539280994253823
479,"internal fragmentation, fragmentation, internal, page size, large page, large page size, size, small page size",8,Memory Management: Virtual Memory,0.2516794813284454
480,"lseek, position, file position, lseek change, file current position, value position pointer, lseek parameter file, file value returned",9,File Systems and Storage Management,0.7575312657593908
481,"character device, device character, device character device, block device character, character, block device, device, characterdevice driver",11,I/O Systems and Device Management,0.6456086634917768
482,"transition, state, diagram, state process, state diagram, event shown, shown transition, sequence event shown",23,Real-Time and Embedded Systems,0.1585025617099699
483,"switch, omega, omega network, crossbar switch, crossbar, switch omega, switch omega network, switching",17,Network Structures and Protocols,0.6963340764769544
484,"pid, table given, table given pid, process table given, identifies process, code searching, pid use, given pid",0,Introduction to Operating Systems,0.26139099645930713
485,"multilevel, feedback queue, multilevel feedback queue, multilevel feedback, feedback, queue, queue scheduling, multilevel queue",5,CPU Scheduling,0.8045379548073075
486,"redirection, redirected, input, output, input output, output program input, output redirected, input output redirection",11,I/O Systems and Device Management,0.12569607156185625
487,"computer, personal computer, personal, million people, early personal, early personal computer, company university, early",7,Memory Management: Early Systems,0.2314749049018154
488,"commandready bit, commandready, busy bit, busy, host set, bit command, dataout register, dataout",0,Introduction to Operating Systems,0.0
489,"migration, computation migration, computation, process migration, migration process migration, migration process, computation migration process, data migration",0,Introduction to Operating Systems,0.3061707296127972
490,"encryption, individual file, bitlocker, file entire, encrypted, efs, file entire volume, content read unauthorized",9,File Systems and Storage Management,0.586519561959443
491,"port set, port, message port, message, message port set, passed message, received, operation object",14,Distributed Coordination and Communication,0.3448350380458761
492,"pipe, child, pipe parent, end pipe, inherit, write end, child process, writing pipe",0,Introduction to Operating Systems,0.3135069244399154
493,"ntos, layer ntos, executive, layer, kernel layer ntos, kernel layer, ntos kernel, ntoskrnl exe",1,Operating System Structures and Components,0.30601423989217824
494,"strategy, strategy system, applicable, situation, relocated strategy, way strategy applicable, strategy situation section, strategy sufficient",28,System Calls and API,0.4164706882712118
495,"edu, yale, yale edu, www, eric, edu server, yale university, eric yale",0,Introduction to Operating Systems,0.0
496,"granted immediately request, arrives request, arrives request granted, thread arrives, thread arrives request, request thread arrives, request thread, request granted",0,Introduction to Operating Systems,0.0
497,"multicomputers, multiprocessor multicomputers, multiprocessor, system multiprocessor, perspective, distributed system, precisely, multicomputers like",28,System Calls and API,0.28071296669219414
498,"moore, law, moore law, transistor, number transistor, exponential growth, intel cofounder gordon, double month",0,Introduction to Operating Systems,0.0
499,"create window, view created, function createprocess, createprocess, process creation, win, window, creation",0,Introduction to Operating Systems,0.3135069244399154
500,"field, field important field, field important, important field, field needed, fourth field field, field present finally, lpfnwndproc long research",0,Introduction to Operating Systems,0.0
501,"router, packet, destination, need packet, need packet need, packet need, packet router, destination network",17,Network Structures and Protocols,0.6963340764769544
502,"policy mechanism, separation, separation policy mechanism, separation policy, policy, mechanism policy, policy mechanism important, mechanism important",0,Introduction to Operating Systems,0.0
503,"fat, exfat, fat file, fat fat, extension fat, exfat modern, msdos fat file, msdos",9,File Systems and Storage Management,0.6182918413544803
504,"unlink, deleted, removed unlink, file deleted, link, removed, link file, unlink link",9,File Systems and Storage Management,0.7575312657593908
505,"sorted, fifo, list, fifo ordering, request list, lifo, ordering, list sorted",0,Introduction to Operating Systems,0.0
506,"pipe, write program unix, unix window pipe, program unix window, window pipe, pipe write program, function described, shell pipeline",3,Processes and Threads,0.38844063103835946
507,"grouped, category, file grouped, category file, divided category, file directory, convenience, directory",9,File Systems and Storage Management,0.612243064830692
508,"memory barrier, application error, memory management management, protected memory, management management, store operation, barrier, memory protection",7,Memory Management: Early Systems,0.5371378264334692
509,"database, database example, database record, database system, adapter, image recorded, engine described salomie, important example small",28,System Calls and API,0.4164706882712118
510,"executed executed, executed executed executed, executed, fully executed, executed fully executed, executed fully, shown figure code, figure code",0,Introduction to Operating Systems,0.0
511,"chapter process, chapter process chapter, chapter, process chapter, process chapter process, chapter system, variety reason chapter, issue responds quickly",0,Introduction to Operating Systems,0.3110051339617004
512,"kernel buffer, packet, copied, packet copied, copy packet, kernel copy, buffer step, destination cpu",1,Operating System Structures and Components,0.2684516988067637
513,"token, access token, token thread, process access token, token process, token belonging user, token effective, token belonging",0,Introduction to Operating Systems,0.22252557277327426
514,"transaction, target, submits, target transaction, rewrite transaction, receiving process, objecta, submits kernel",1,Operating System Structures and Components,0.2244453149863028
515,"owned user read, process owned user, process owned, owned user, user read, access file, say process owned, user read file",0,Introduction to Operating Systems,0.2774379278835457
516,"readerwriter, readerwriter lock, lock, slim, reader writer, reader, writer, lock favor reader",0,Introduction to Operating Systems,0.0
517,"bus, bus bus, typical bus structure, typical bus, bus structure, wire, bus architecture, method speed",2,Computer System Structures,0.2095276522698724
518,"version version, version version version, version, version beginning version, version beginning, beginning version, beginning version version, beginning",0,Introduction to Operating Systems,0.0
519,"proc, proc file, entry proc, kernel module, prochello, module, procjiffies, entry proc file",9,File Systems and Storage Management,0.6562180988598814
520,"synchronous, gelernter, asynchronous, synchronous asynchronous, carriero, asynchronous communication, communication, carriero gelernter",13,Distributed Systems and Networking,0.27571074087072195
521,"graph, resource graph, allocation graph, resource allocation graph, resource, example resource, resource allocation, resource graph resource",0,Introduction to Operating Systems,0.33054524905054683
522,"fig model, model fig, model fig model, model, model illustrated, fig, fig model fig, model shown fig",17,Network Structures and Protocols,0.2331010120994602
523,"thrashing, prevent thrashing, thrashing stop, prevent thrashing thrashing, paging executing, time paging executing, thrashing thrashing, time paging",8,Memory Management: Virtual Memory,0.2884604369943378
524,"music, music perceptible, importance, perceptible, launcher, android, foreground, android process",26,Case Study: Android Operating System,0.5549395228052626
525,"stack, return address, pushed, pushed stack, pop, activation record, address pushed stack, return",0,Introduction to Operating Systems,0.0
526,"sign, computing, computer, period time prototype, russian said time, software mind, productivity decade, productivity decade time",23,Real-Time and Embedded Systems,0.45626148696983887
527,"byte page, byte, page byte, byte page msec, page msec load, msec load, page msec, byte page byte",8,Memory Management: Virtual Memory,0.2516794813284454
528,"parameter, createprocess, parameter passed createprocess, passed createprocess, startupinfo, parameter passed, createprocess parameter, handle creator",0,Introduction to Operating Systems,0.0
529,"resident monitor, resident, control card, monitor, card, control, transfer control, resident monitor program",19,Security and Protection in Operating Systems,0.35497122840756445
530,"gdt, ldt, ldt gdt, selector, descriptor table, descriptor, segment, gdt entry",0,Introduction to Operating Systems,0.0
531,"optimization, obviously going problem, optimized code bigger, method produce, notwithstanding place, optimization complex optimization, method produce accurate, optimization harm",29,Operating System Performance Monitoring and Tuning,0.27250665230341115
532,"graph, graph figure, edge graph, consider graph figure, consider graph, graph shown figure, figure graph, graph shown",0,Introduction to Operating Systems,0.0
533,"interrupt, interrupt remapping, remapping, guest, virtual machine interrupt, instance guest, machine interrupt, suppose instance guest",11,I/O Systems and Device Management,0.3175738018183359
534,"malware, criminal, spread, piece malware checked, purpose company release, program combat, publicized newspaper large, malware vastly",3,Processes and Threads,0.38844063103835946
535,"example example, example example example, accident, example, consider example, example second example, consider restaurant consider, consider restaurant",0,Introduction to Operating Systems,0.0
536,"procedure, frame procedure, stack contains, stack, contains frame procedure, frame procedure called, procedure call procedure, stack contains frame",0,Introduction to Operating Systems,0.0
537,"gpus, gpu, likely operating run, traffic likely operating, instruction multiple data, single instruction multiple, encryption processing network, run gpus",17,Network Structures and Protocols,0.2117412542765221
538,"lottery, ticket, lottery scheduling, lottery ticket, winning, ticket chosen, chance winning, ticket get",5,CPU Scheduling,0.8045379548073075
539,"stream, write queue, driver end, queue write, read queue, read queue write, queue write queue, stream head",0,Introduction to Operating Systems,0.0
540,"superblock, superblock object, inodes, information superblock, superblock object represents, superblock contains, object represents, identify filesystem type",0,Introduction to Operating Systems,0.0
541,"ext, linux ext, extended file, file ext, ext file, ext linux, linux ext file, ext ext",24,Case Study: The Linux Operating System,0.6383162097844357
542,"polling, poll, busywaiting, polling busy waiting, polling busy, device ready service, busy waiting, busy",11,I/O Systems and Device Management,0.42965137611104814
543,"user user, consider user user, consider user, interfere consider user, incorrect idea long, user free irresistible, thing user free, user general mr",1,Operating System Structures and Components,0.30601423989217824
544,"program associated, kernel provide, directly kernel, kernel, running kernel, kernel type program, kernel simplest level, kernel subsystem kernel",1,Operating System Structures and Components,0.2900802997959457
545,"component, different component, level abstraction, need expensive highperformance, semantics us, expensive highperformance, expensive highperformance component, produce naming scheme",15,Distributed File Systems,0.30613273149327136
546,"client process, client, messenger service, messenger, client process sends, message server, process sends message, message",14,Distributed Coordination and Communication,0.2741341901442698
547,"lion, zebra, acacia, tweeter, lion zebra, acacia tree, cat, woofer",0,Introduction to Operating Systems,0.0
548,"stable, cpu crash, crash, write completes, stable write, stable write completes, crash occurs, stable storage",2,Computer System Structures,0.4374201601844511
549,"internet, internet cafe, cafe, internet tl wide, log remote computer, incredibly rapid growth, internet cafe distant, indirectly log remote",15,Distributed File Systems,0.214801649703365
550,"elf, elf format, format, file main, report main, main report, file main report, command file main",9,File Systems and Storage Management,0.7575312657593908
551,"starvation, starvation problem, deadlock livelock starvation, livelock starvation, starvation avoided, starvation avoided firstcome, avoided firstcome firstserved, avoided firstcome",4,Process Synchronization,0.33363436231317944
552,"mach, mach mach, accent operating, accent, trace ancestry accent, mellon university cmu, developed carnegie, trace ancestry",26,Case Study: Android Operating System,0.16935186540367633
553,"page fault, page fault kernel, fault kernel, fault, thread cause page, cause page fault, cause page, thread cause",8,Memory Management: Virtual Memory,0.23929355579253242
554,"binder, android, ipc, android binder, binder ipc, rpcs, binder framework, android operating",26,Case Study: Android Operating System,0.6881380866863684
555,"compression, memory compression, compressed, alternative paging, compression process, memory compression process, store manager, compressed memory",8,Memory Management: Virtual Memory,0.30060741884038666
556,"global variable, global, variable, variable global variable, variable global, local variable global, globalbufptr, local variable",0,Introduction to Operating Systems,0.0
557,"counter, shift register, shift, value counter, counter counter, referenced, page referenced, number knob",8,Memory Management: Virtual Memory,0.2516794813284454
558,"alarm, alarm signal, alarm parameter, second second, alarm parameter second, parameter second, signal, second signal",0,Introduction to Operating Systems,0.0
559,"elevator, elevator algorithm, scheduling disk, disk request, disk request scan, algorithm scheduling disk, elevator algorithm scheduling, world elevator",5,CPU Scheduling,0.4472222542855156
560,"blocked, process running blocked, running blocked ready, blocked ready, running blocked, blocked state, ready, state process",27,System Boot and Initialization,0.22636106771240078
561,"user switch, user switch application, switch application, application time, away application, switch away application, switch application time, restart application",26,Case Study: Android Operating System,0.28184293711435027
562,"file name, name, character, name limited, file name limited, name limited character, limited character, name shorter character",9,File Systems and Storage Management,0.7575312657593908
563,"input method, input, voice input, current input method, current input, application enabled, method, keyboard",11,I/O Systems and Device Management,0.08910587239473575
564,"external pager, pager, external, external pager notified, pager notified, external pager page, pager page, notified",8,Memory Management: Virtual Memory,0.2516794813284454
565,"data structure, structure, structure algorithm, data structure algorithm, data, like dynamic possible, possible complicated short, like dynamic",2,Computer System Structures,0.13517974653205456
566,"lost, data lost, storage failure, result lost, result lost data, failure, lost data, loss",12,Mass Storage Structures,0.2555739304240032
567,"queueing, sorted lba order, representation process scheduling, queue, sorted lba, lba order, queueing model, queue priority",5,CPU Scheduling,0.6071112125827017
568,"disk partition, partition, fat, us bit disk, support disk, bit disk address, us bit, bit disk",12,Mass Storage Structures,0.08299181974066741
569,"cpuscheduling, cpuscheduling algorithm, different cpuscheduling algorithm, different cpuscheduling, algorithm, realtime cpu, realtime cpu scheduling, realtime",5,CPU Scheduling,0.6365697818590654
570,"let consider, consider simple example, simple example, let consider simple, example let, consider simple, let, example illustrates scenario",0,Introduction to Operating Systems,0.0
571,"subsystem, window subsystem, environment subsystem, subsystem model, window subsystem linux, subsystem linux, operatingsystem personality, elf binary",24,Case Study: The Linux Operating System,0.5682566798359479
572,"api, application programmer, available application programmer, api application, programmer, actual call, abi, application programming interface",26,Case Study: Android Operating System,0.2504932762064659
573,"chapter protection, chapter, figure chapter protection, protection figure chapter, chapter protection figure, chapter protection need, protection, protection figure",19,Security and Protection in Operating Systems,0.31877704796903533
574,"kerberos, ldap, active directory, kerberos network, kerberos network authentication, network authentication protocol, authentication protocol, authentication",17,Network Structures and Protocols,0.3550790679893542
575,"zone, highmem, zone highmem, freearea, zone descriptor, free page, freearea freearea, zonedma",8,Memory Management: Virtual Memory,0.2516794813284454
576,"number page fault, number page, page fault, fault, fault frame, page fault rate, fault rate, increase number",8,Memory Management: Virtual Memory,0.2516794813284454
577,"interface keyboard, interface keyboard mouse, user interface keyboard, keyboard mouse monitor, mouse monitor, keyboard mouse, mouse, keyboard",28,System Calls and API,0.32902930884672
578,"html, httpstandards ieee, described httpstools, httpsbtrfs wiki, wiki kernel, wiki, httpstandards ieee orgaboutget, orgaboutget",1,Operating System Structures and Components,0.30601423989217824
579,"wafl, wafl file, file layout, example wafl, example wafl file, file concrete example, file example optimization, file huge",9,File Systems and Storage Management,0.737283508067325
580,"release released, release, released, release released major, release released supported, alpha added, later release included, added release released",0,Introduction to Operating Systems,0.0
581,"sorting, mergesort, quicksort, sorting thread, sorted, sublists, sorting algorithm, quicksort mergesort",0,Introduction to Operating Systems,0.0
582,"barrier, barrier process, process approaching, barrier barrier, approaching barrier, execute barrier, process approaching barrier, approaching",0,Introduction to Operating Systems,0.3135069244399154
583,"node, multicomputer, node node, main ram, ram, directorybased multiprocessor, directorybased, node multicomputer",0,Introduction to Operating Systems,0.0
584,"object type, type object, object type object, object, type object type, instance object type, instance object, type",0,Introduction to Operating Systems,0.0
585,"contrast, contrast process, contrast window, meaning contrast, mode invoke, machine contrast, executes user mode, extension assigns meaning",0,Introduction to Operating Systems,0.20447765028043866
586,"solomon, solomon solomon, solomon solomon solomon, solomon solomon press, solomon press solomon, solomon press, ring solomon solomon, ring solomon",0,Introduction to Operating Systems,0.0
587,"format string, format string attack, string attack, string, format, attack, attack exactly, string attack exactly",0,Introduction to Operating Systems,0.0
588,"lock, contention, block containing lock, contention relatively, thread attempting, thread attempting acquire, containing lock, number thread attempting",6,Deadlocks and Deadlock Handling,0.3082678434427718
589,"load operating, program loading, program load operating, loading, program load, load, loaded, loaded called control",3,Processes and Threads,0.3694604854154792
590,"reason, reason simple, looking reason include, simple people tend, reason simple reason, blush, tend insurance, tend insurance house",19,Security and Protection in Operating Systems,0.05309024743159319
591,"interface board, ram, board, network interface, destination ram, packet, outgoing, interface",28,System Calls and API,0.32902930884672
592,"process table, ith row, process table process, processtable, ith, table process, look unmarked process, initialization thing like",27,System Boot and Initialization,0.3237888693859389
593,"page reference, reference, reference page, reference string, page reference string, reference string page, string page, string",8,Memory Management: Virtual Memory,0.2516794813284454
594,"ipsec, vpns, private network, virtual private network, virtual private, private network vpns, network vpns, widely basis virtual",17,Network Structures and Protocols,0.5382428333213005
595,"cube, hypercube, diameter, corresponding node, block cube, node, excellent delay property, excellent delay",0,Introduction to Operating Systems,0.0
596,"work work, work work allocationi, true step, work allocationi, allocationi finishi true, work allocationi finishi, finishi true step, allocationi finishi",13,Distributed Systems and Networking,0.10363322271555278
597,"mach, msg, message passing, passing, us message, sending receiving message, message passing example, function mach",14,Distributed Coordination and Communication,0.49762694984696115
598,"java, java language, byte code, language, language like, python, java microsoft, illustrated develop",2,Computer System Structures,0.062122904196469146
599,"file system designed, cluster, larger file, improve, norm, system designed, hard disk, file system",10,File System Implementation,0.5016007991077636
600,"listed fig, listed, one listed, one listed fig, fig listed, listed fig listed, fig listed fig, one",0,Introduction to Operating Systems,0.0
601,"semantics, unix semantics, semantics section, semantics standard, unix semantics section, semantic, session semantics, implemented",0,Introduction to Operating Systems,0.0
602,"acl, walter, acls, file acl, permission, entry acl, precedence, grant deny",9,File Systems and Storage Management,0.7575312657593908
603,"kernel log, log buffer, kernel log buffer, log, content kernel log, content kernel, dmesg, buffer",1,Operating System Structures and Components,0.26081355052217203
604,"edge, claim edge, claim, assignment edge, request edge, assignment, edge called, graph",0,Introduction to Operating Systems,0.0
605,"sent server, file sends, sent server file, file sent, message server, server, sends message server, file opened",9,File Systems and Storage Management,0.6182918413544803
606,"thompson, ritchie, ritchie thompson, unix ritchie, unix ritchie thompson, turing, joined dennis ritchie, joined dennis",0,Introduction to Operating Systems,0.0
607,"socket, close socket, date, connection received, connection received server, connection, received server, socket client",17,Network Structures and Protocols,0.07770033736648674
608,"section recall, recall section, recall, section recall section, recall section recall, section, consists multiple device, earlier example section",11,I/O Systems and Device Management,0.45651426394781924
609,"pnp, pnp manager, notification, manager, pnp manager sends, pnp manager support, manager support, manager sends",0,Introduction to Operating Systems,0.0
610,"edition microsoft press, microsoft press, edition microsoft, ionescu window, ionescu window internals, window internals seventh, internals seventh, internals seventh edition",24,Case Study: The Linux Operating System,0.29043670052148873
611,"access device, program access device, program access, mean able write, need access device, device unavailable, device unavailable open, remotely normally device",11,I/O Systems and Device Management,0.542034646513486
612,"cf, scheduler, fair scheduler cf, scheduler cf, fair scheduler, completely fair scheduler, completely fair, fair",0,Introduction to Operating Systems,0.0
613,"voltage, cutting voltage, power, cutting, power consumption, energy, consumption, consumption cpu",2,Computer System Structures,0.32291510491316927
614,"suspended, suspend, thread suspended, suspending, thread task, resume, resuming thread, suspend resume thread",23,Real-Time and Embedded Systems,0.2919429573966913
615,"discussed, discussed section, section discussed, discussed section logical, agreed discussed, agreed discussed section, course controversy, controversy everybody agreed",20,System Security Measures,0.09153121182032711
616,"read value, writes, read writes, write, write move, write move byte, poll read instead, old loop",0,Introduction to Operating Systems,0.0
617,"committed, transaction, completed, completed transaction, logfile service, log, logfile, transaction completed",18,Distributed Multimedia Systems,0.07970241941195917
618,"hole, fit, hole process, compaction, available memory, worst fit require, hole process inevitable, flag fit best",0,Introduction to Operating Systems,0.3500803539283746
619,"java, art, bytecode, dalvik, jni, native library, virtual machine java, dalvik bytecode",22,Virtualization and Hypervisors,0.42762401590246835
620,"safety, safety algorithm, sequence satisfies safety, sequence satisfies, satisfies safety, safe, satisfies, sequence",0,Introduction to Operating Systems,0.0
621,"special file, entry byte, field, padding, character special file, actual file, character special, length",9,File Systems and Storage Management,0.7575312657593908
622,"fig process, process illustrated fig, process illustrated, process fig process, fig process illustrated, procedure fig, illustrated fig, fig note",0,Introduction to Operating Systems,0.3135069244399154
623,"table entry, entry shown fig, entry shown, bit page table, valid invalid bit, page table entry, invalid bit, valid invalid",8,Memory Management: Virtual Memory,0.2516794813284454
624,"goal, goal achieved, goal meet, right bat ultimate, requirement divided basic, set clear goal, known goal, goal little bit",0,Introduction to Operating Systems,0.0
625,"error, abnormally, error message, terminate abnormally, program terminated, error case, terminate, object program error",3,Processes and Threads,0.32272233991932364
626,"shell, background, running background, shell wait, command, wait, process finish, interpret command",0,Introduction to Operating Systems,0.3135069244399154
627,"linker, linker combine, executable, object file, executable file, binary executable file, combine, binary executable",9,File Systems and Storage Management,0.7575312657593908
628,"user mode, mode, mode bit, subset, mode permit, mode added process, user mode performed, mode usermonitor mode",1,Operating System Structures and Components,0.27765242680239566
629,"processing core, percent parallel, processing, core, speedup, amdahls law, amdahls, percent",0,Introduction to Operating Systems,0.0
630,"concurrently, execute concurrently, process execute concurrently, process execute, subprocesses, execute, site, site node",0,Introduction to Operating Systems,0.3135069244399154
631,"exponential, average, exponential average, maximum value, exponential average following, implemented trick determining, following formula initial, formula initial defined",0,Introduction to Operating Systems,0.0
632,"us fast inexpensive, legal cost probably, us addition addition, add list possibility, cheap legal cost, addition internal us, exceeded expensive, different us fast",0,Introduction to Operating Systems,0.0
633,"inode, inodes, block inode, data block, inode block, use inodes like, group file parent, given inode possible",10,File System Implementation,0.38953675566019397
634,"long process, mean process, partially complete execution, process involved work, short lived, second preventing process, short lived run, process twice",0,Introduction to Operating Systems,0.3066435103250048
