bucket_topic_number,bucket_topic,book_topic_number,book_topic,score
417,"export, export license, license, government, use export, restriction, munition, law, country, cryptography",14,VLANs (Virtual LANs),0.147237951
418,"point point link, point link, pointtopoint, point, pointtopoint link, point point, view, broadcast channel, running party purpose, lower layer simply",4,Network Layers and the OSI Model,0.209373127
419,"error detection, detection correction, error detection correction, correction, detection, error, correction saw, detection correction saw, chapter error, chapter error detection",11,Firewall and Intrusion Detection Systems,0.525671264
420,"age seq, seq age, seq age seq, age seq age, age, seq, field convert, function add store, integer eval function, integer eval",0,Introduction to Computer Networks,0
421,"topology, topology shown, topology fig, view example, consider topology, fig topology, topology figure, topology shown figure, view, partial view",0,Introduction to Computer Networks,0
422,"dtrans, dtrans time, dprop, suppose dprop, time tdtrans, tdtrans bit, tdtrans bit packet, dtrans time tdtrans, bit packet suppose, tdtrans",0,Introduction to Computer Networks,0
423,"communication channel, underlying channel, channel, assumed error, communication channel assumed, assumed error free, channel assumed, channel assumed error, assumed, underlying",0,Introduction to Computer Networks,0.291681385
424,"kerberos, needham schroeder, schroeder, needham, authentication protocol, authentication, protocol needham, protocol needham schroeder, kdc, needham schroeder authentication",0,Introduction to Computer Networks,0
425,"transit, transit traffic, transit service, balance, balance load, want transit traffic, want transit, traffic, load, carry",16,Quality of Service (QoS),0.731103026
426,"id sensor, id, sensor, intrusion, suspicious, filter, packet filter, intrusion detection, network administrator, alert",11,Firewall and Intrusion Detection Systems,0.703750458
427,"multiplexing demultiplexing, demultiplexing, multiplexing, transportlayer multiplexing demultiplexing, transportlayer multiplexing, transportlayer, demultiplexing let, demultiplexing section, discus transportlayer, discus transportlayer multiplexing",0,Introduction to Computer Networks,0
428,"time lr, lr, entire packet, bit router, entire, destination time lr, bit shortly, receives bit router, transmits bit shortly, lr router",0,Introduction to Computer Networks,0
429,"saw section, saw section saw, section saw section, section saw, saw, section, recall saw section, viewed simultaneously saw, saw section technique, saw section recall",0,Introduction to Computer Networks,0
430,"shift keying, keying, shift, amplitude, phase, phase shift, phase shift keying, amplitude phase, shift keying different, keying different",2,Network Topologies and Architectures,0.103543084
431,"socket, network application, socket programming, berkeley, berkeley socket, socket programming assignment, programming, primitive, programming assignment, socket interface",19,Software-Defined Networking (SDN),0.293820391
432,"msec, second packet, packet msec, spacing, second packet msec, msec spacing, greater msec, packet make, second, msec cause",0,Introduction to Computer Networks,0
433,"come come, come, thing go resigning, thing go, big thing, big thing go, go leave, come came, come big, come big thing",0,Introduction to Computer Networks,0
434,"wireless, technical challenge, challenge, distinction challenge posed, distinction challenge, posed wireless, network mobility wireless, challenge posed wireless, posed wireless nature, communication link network",9,Wireless Networking,0.672159344
435,"buffer, receiver, dedicate, buffering, knowing, need buffer oforder, occasionally discarded, efficiency sufficient, receiver dedicate specific, oforder",4,Network Layers and the OSI Model,0.104686564
436,"array, state array, state, min, variable string array, rk array, variable string, string array, control structure, word array",19,Software-Defined Networking (SDN),0.318943033
437,"hash, hash function, hash hm, creates message, hm example sha, function alice, hash hm example, hash function alice, calculates hash hm, calculates hash",0,Introduction to Computer Networks,0
438,"case shown, figure case, case shown figure, shown figure case, case, figure case shown, case case shown, shown fig case, fig case, case case",0,Introduction to Computer Networks,0
439,"rack, simultaneous flow, host rack, simultaneous, flow, rack simultaneous, simultaneous flow rack, pair flow, different rack, rack simultaneous flow",2,Network Topologies and Architectures,0.103543084
440,"learned section, section learned section, section learned, learned section learned, learned, section, switch selflearning section, familiar ground learned, familiar ground, ground learned",0,Introduction to Computer Networks,0
441,"network layer ready, layer ready, network layer, ready event, layer ready event, void, event, cause network layer, cause network, ready",4,Network Layers and the OSI Model,0.203711892
442,"receiver, wait low power, initially receiver, interested knowing number, process called ranging, marked example periodic, million group, process happens, interval receiver marked, exit reverse",4,Network Layers and the OSI Model,0.148049158
443,"roundabout, car, exit, ramp, exit ramp, roundabout exit, attendant, interchange, road, car enters",0,Introduction to Computer Networks,0
444,"destination, address destination, destination ip, destination address, address destination source, address source, destination source, destination ip address, source, ip address source",5,TCP/IP Protocol Suite,0.466502386
445,"polling, master node, polling protocol, node, polling node, master, node cyclic manner, node roundrobin, polling delay, node polling",0,Introduction to Computer Networks,0
446,"zigbee, personal area network, personal area, zigbee network, bluetooth zigbee, bluetooth, personal, area network, ieee zigbee, area network bluetooth",19,Software-Defined Networking (SDN),0.129566825
447,"isolation, class, isolation class, providing isolation, traffic class, class traffic, insight, traffic, insight insight, providing isolation traffic",16,Quality of Service (QoS),0.630315033
448,"packet loss, loss, packet loss probability, loss probability, packet loss rate, loss rate, endtoend delay, lost, loss realize throughput, loss suppose link",0,Introduction to Computer Networks,0
449,"itu, tor, tor itu, itu tor, itu standard itu, itu agency united, member itu main, nation itu, nation itu tor, recommendation designed",0,Introduction to Computer Networks,0
450,"range, range range, older block range, range negligible, range present older, range present, range similarly dtrans, reserved range, reserved range range, seven time greater",4,Network Layers and the OSI Model,0.148049158
451,"packet containing, bit suppose, packet byte, containing, packet containing data, byte packet, containing data, byte, packet bit, bit long",13,Network Routing and Switching,0.315448384
452,"sublayer, mac sublayer, mac sublayer protocol, sublayer protocol, mac, mac common, common sublayer, mac common sublayer, transmission technique, land",3,Network Devices and Hardware,0.122449083
453,"peering, relationship, advertisement, peering relationship, transit peering, suppose peering, policy, peering agreement, route advertisement, transit",0,Introduction to Computer Networks,0
454,"aloha, slotted, slotted aloha, aloha protocol, slotted aloha protocol, pure, sense multiple, carrier sense multiple, sense multiple access, node",20,Network Virtualization,0.133797332
455,"metcalfe, boggs, metcalfe boggs, network metcalfe boggs, network metcalfe, david boggs, abramsons, david, bob metcalfe, original ethernet",8,Ethernet and LAN Technologies,0.303956571
456,"mapping, possible mapping, mapping possible mapping, mapping possible, example mapped, mapped, mapped balanced example, mapping given, mapping mapping, permutation specifies",0,Introduction to Computer Networks,0
457,"reverse path forwarding, reverse path, path forwarding, reverse, ln, forwarding, path, lack reverse, ln requiring, number router large",13,Network Routing and Switching,0.228731535
458,"context switch, kernel, context, receiving process, network manager, user space, manager, switch current user, trap kernel, switch current",4,Network Layers and the OSI Model,0.214370443
459,"drop packet, router drop packet, router drop, drop, important class, drop packet overloaded, difficult build router, difficult build, packet overloaded, build router drop",0,Introduction to Computer Networks,0
460,"ascii, character, ascii representation, letter uppercase, special character, letter, representation letter, ascii representation letter, representation, uppercase",0,Introduction to Computer Networks,0
461,"format, output format, output format long, format long unambiguous, format long, long unambiguous, select output format, select output, unambiguous, select",0,Introduction to Computer Networks,0
462,"pp, pp architecture, architecture, minimal reliance, architecture minimal reliance, pp architecture minimal, architecture application, architecture minimal, reliance, infrastructure server",2,Network Topologies and Architectures,0.342228627
463,"rtp, rtp stream, stream, audio video, rtp session, video, audio video stream, audio, session, stream transmitting",0,Introduction to Computer Networks,0
464,"adapter, aging time, address fefa, fefa, suppose frame destination, frame source address, aging, switch, suppose frame, source address",0,Introduction to Computer Networks,0
465,"cell, frequency, neighboring cell, frequency reused, reuse, neighboring, reused, conflict neighboring, conflict neighboring cell, frequency reuse",0,Introduction to Computer Networks,0
466,"server executes, executes, listen, establish connection, primitive, incoming connection, accept primitive, establish connection server, connection server, server executes listen",2,Network Topologies and Architectures,0.103543084
467,"common factor, number chosen, force suitable value, suitable value common, structure repeated field, unlucky number, represent space, field represent space, repeated field, force suitable",0,Introduction to Computer Networks,0
468,"wave, earth, band, lf mf band, mf band radio, band radio, wave follow, ionosphere, band radio wave, radio wave follow",0,Introduction to Computer Networks,0
469,"hop, metric, distance hop, execution instance, metric hop, packet node, execution, number hop, distance, algorithm",0,Introduction to Computer Networks,0
470,"blocked, traffic blocked, network allowed, host traffic, delivered host, traffic host, traffic, allowed, admission, host arriving traffic",16,Quality of Service (QoS),0.632024485
471,"movie, metafile, linked, step, medium player, player start reading, movie play movie, movie byte, movie actual movie, movie scratch file",0,Introduction to Computer Networks,0
472,"scenario, scenario shown figure, scenario shown, shown figure scenario, scenario figure, figure scenario, shown figure, figure, procedure figure, summary procedure",0,Introduction to Computer Networks,0
473,"broadcast, broadcast lan, connected broadcast, broadcast link, lan, represented, typically lan, host examined, form larger lansall, lan provides connectivity",8,Ethernet and LAN Technologies,0.629309044
474,"region, hierarchy, cluster, hierarchical routing, routing, level hierarchy, routing scale, region cluster, region router, router entry",13,Network Routing and Switching,0.387127901
475,"packet size, overhead, small packet, small packet size, bandwidth wasted, achieved, wasted, large packet reduces, large fraction link, ip header increasing",5,TCP/IP Protocol Suite,0.466502386
476,"routing table, initial routing table, initial routing, table, node initial, column figure, node initial routing, routing, routing table shown, table shown",13,Network Routing and Switching,0.387127901
477,"router router, packet source, packet make, hop, router, broadcast packet, packet arrived, received packet, router packet, hop host",0,Introduction to Computer Networks,0
478,"multimedia, multimedia networking, networking, support multimedia, chapter, multimedia application, multimedia networking foundation, networking foundation, networking exciting development, managing large network",24,Emerging Trends in Networking,0.36474414
479,"knapsack, weight, object, algorithm knapsack algorithm, object knapsack, list object, knapsack algorithm, algorithm knapsack, key algorithm knapsack, public key algorithm",13,Network Routing and Switching,0.11541924
480,"index, index distributed, distributed, peer, worth effort question, index way index, required search distributed, indexing algorithm, let indexing, searching node inefficient",2,Network Topologies and Architectures,0.207086167
481,"city, philadelphia, toronto hong kong, toronto hong, toronto, auckland, cover city, minneapolis, hong kong, kong",0,Introduction to Computer Networks,0
482,"error, error correcting code, correcting code, error correcting, correcting, code error, different error correcting, error extra point, lost inserted character, extra point line",2,Network Topologies and Architectures,0.103543084
483,"mechanism, studied section, machinery resolution, mechanism driven need, studied section foremost, necessary equal, sentence mechanism infrastructure, showed mechanism called, showed mechanism, need real operation",7,DNS (Domain Name System),0.091795109
484,"symbol, volt, represent bit, volt represent, bit volt, volt logical, volt represent bit, bit symbol, represent, send bit single",2,Network Topologies and Architectures,0.292864066
485,"movie, music, movie rental, sharing, music video, rental, file sharing, peer, music video conference, mp song dvd",2,Network Topologies and Architectures,0.207086167
486,"turn, processed turn wrong, problem way dealing, unecessary, urity perspective, unecessary turn block, unecessary turn, turn problem, pretty urity, pretty urity perspective",0,Introduction to Computer Networks,0
